Latitude,Longitude,Location,Municipality,Crash Type,Year,Crash Count
49.265016,-122.987406,LOUGHEED HWY,BURNABY,PDO,2018,1
49.265932,-123.018917,LOUGHEED HWY,BURNABY,PDO,2018,1
49.266344,-123.001749,LOUGHEED HWY,BURNABY,PDO,2018,1
49.266407,-123.004655,LOUGHEED HWY,BURNABY,PDO,2018,1
49.192179,-122.995878,LOWLAND DR,BURNABY,PDO,2018,1
49.28449,-123.016191,MACDONALD AVE,BURNABY,PDO,2018,1
49.210761,-122.982997,MACPHERSON AVE,BURNABY,PDO,2018,1
49.265418,-123.008772,MADISON AVE,BURNABY,PDO,2018,1
49.246746,-122.897897,MANCHESTER DR,BURNABY,PDO,2018,1
49.207682,-122.997765,MARINE DR,BURNABY,PDO,2018,1
49.224648,-122.991587,MARLBOROUGH AVE,BURNABY,PDO,2018,1
49.273209,-122.949351,MARSDEN CRT,BURNABY,PDO,2018,1
49.226536,-123.011976,MAYBERRY ST,BURNABY,PDO,2018,1
49.288282,-123.00987,MCGILL ST,BURNABY,PDO,2018,1
49.271123,-122.998325,MIDLAWN DR,BURNABY,PDO,2018,1
49.25729,-122.91012,MIRA PL,BURNABY,PDO,2018,1
49.238619,-122.901154,MONA AVE,BURNABY,PDO,2018,1
49.242964,-123.01845,MOSCROP ST,BURNABY,PDO,2018,1
49.285312,-122.982157,N ELLESMERE AVE,BURNABY,PDO,2018,1
49.287333,-122.988953,N GLYNDE AVE,BURNABY,PDO,2018,1
49.274648,-122.998948,NAPIER ST,BURNABY,PDO,2018,1
49.225949,-122.994201,NELSON AVE,BURNABY,PDO,2018,1
49.230171,-122.994203,NELSON AVE,BURNABY,PDO,2018,1
49.213891,-122.995184,NEVILLE ST,BURNABY,PDO,2018,1
49.22915,-122.922502,NEWCOMBE ST,BURNABY,PDO,2018,1
49.251902,-123.016212,NITHSDALE ST,BURNABY,PDO,2018,1
49.255165,-122.98556,NORFOLK ST,BURNABY,PDO,2018,1
49.257484,-122.977654,NORLAND AVE,BURNABY,PDO,2018,1
49.188881,-122.981905,NORTH FRASER WAY,BURNABY,PDO,2018,1
49.271474,-122.997864,NORTHLAWN DR,BURNABY,PDO,2018,1
49.232959,-122.989277,OAKGLEN DR,BURNABY,PDO,2018,1
49.232326,-122.983759,OAKMOUNT CRES,BURNABY,PDO,2018,1
49.230944,-123.010766,OLIVE AVE,BURNABY,PDO,2018,1
49.285523,-123.00442,OXFORD ST,BURNABY,PDO,2018,1
49.231299,-122.957233,PALACE PL,BURNABY,PDO,2018,1
49.282913,-123.017406,PANDORA ST,BURNABY,PDO,2018,1
49.27553,-122.990348,PARKER ST,BURNABY,PDO,2018,1
49.275664,-123.015277,PARKER ST,BURNABY,PDO,2018,1
49.275701,-123.019844,PARKER ST,BURNABY,PDO,2018,1
49.214621,-123.012365,PATTERSON AVE,BURNABY,PDO,2018,1
49.280126,-123.010052,PENDER ST,BURNABY,PDO,2018,1
49.239855,-123.017221,PRICE ST,BURNABY,PDO,2018,1
49.254935,-122.918374,PRODUCTION WAY,BURNABY,PDO,2018,1
49.267407,-122.994913,RIDGELAWN DR,BURNABY,PDO,2018,1
49.281349,-122.951082,RIDGEVIEW DR,BURNABY,PDO,2018,1
49.244338,-122.97063,ROBERTS ST,BURNABY,PDO,2018,1
49.224557,-122.945909,ROSEWOOD ST,BURNABY,PDO,2018,1
49.282605,-123.005861,ROSSER AVE,BURNABY,PDO,2018,1
49.213465,-122.988478,ROYAL OAK AVE,BURNABY,PDO,2018,1
49.217009,-122.988437,ROYAL OAK AVE,BURNABY,PDO,2018,1
49.220659,-122.988649,ROYAL OAK AVE,BURNABY,PDO,2018,1
49.222206,-122.988807,ROYAL OAK AVE,BURNABY,PDO,2018,1
49.233531,-122.988966,ROYAL OAK AVE,BURNABY,PDO,2018,1
49.214831,-122.995712,RUMBLE ST,BURNABY,PDO,2018,1
49.214835,-123.006794,RUMBLE ST,BURNABY,PDO,2018,1
49.214841,-123.003818,RUMBLE ST,BURNABY,PDO,2018,1
49.227915,-122.99058,SANDERS ST,BURNABY,PDO,2018,1
49.248192,-123.00841,SANDERSON WAY,BURNABY,PDO,2018,1
49.239916,-122.962497,SAVILE ROW,BURNABY,PDO,2018,1
49.265539,-123.003669,SKYLINE DR,BURNABY,PDO,2018,1
49.245884,-123.019797,SMITH AVE,BURNABY,PDO,2018,1
49.217761,-122.96623,SOUTHOAKS CRES,BURNABY,PDO,2018,1
49.209213,-122.959536,SOUTHPOINT DR,BURNABY,PDO,2018,1
49.213721,-123.014164,SOUTHWOOD ST,BURNABY,PDO,2018,1
49.246998,-123.017543,SPRUCE ST,BURNABY,PDO,2018,1
49.210153,-122.962559,STATION HILL CRT,BURNABY,PDO,2018,1
49.210983,-122.961029,STATION HILL DR,BURNABY,PDO,2018,1
49.265319,-122.971495,SUMAS ST,BURNABY,PDO,2018,1
49.249147,-122.977202,SUNSET ST,BURNABY,PDO,2018,1
49.216206,-123.004961,SUSSEX AVE,BURNABY,PDO,2018,1
49.223474,-123.003397,SUSSEX AVE,BURNABY,PDO,2018,1
49.290143,-122.930544,TEXACO DR,BURNABY,PDO,2018,1
49.234907,-123.021342,THURSTON ST,BURNABY,PDO,2018,1
49.258901,-122.927684,UNDERHILL AVE,BURNABY,PDO,2018,1
49.277695,-122.905193,UNIVERSITY CRES,BURNABY,PDO,2018,1
49.278998,-122.90458,UNIVERSITY CRES,BURNABY,PDO,2018,1
49.279518,-122.904893,UNIVERSITY CRES,BURNABY,PDO,2018,1
49.216615,-123.009625,WATLING ST,BURNABY,PDO,2018,1
49.236164,-122.900836,WILBERFORCE ST,BURNABY,PDO,2018,1
49.24964,-123.004243,WILLINGDON AVE,BURNABY,PDO,2018,1
49.229672,-123.009443,WILSON AVE,BURNABY,PDO,2018,1
49.231781,-123.007308,WILSON AVE,BURNABY,PDO,2018,1
49.269005,-122.947426,WOODBROOK PL,BURNABY,PDO,2018,1
49.263172,-122.935217,WOODHURST DR,BURNABY,PDO,2018,1
49.264156,-122.994726,YUKON CRES,BURNABY,PDO,2018,1
49.223606,-122.921394,11TH AVE,BURNABY,PDO,2018,2
49.265339,-122.997627,BETA AVE,BURNABY,PDO,2018,2
49.267464,-123.008324,BUCHANAN ST,BURNABY,PDO,2018,2
49.238355,-122.95914,CANADA WAY,BURNABY,PDO,2018,2
49.247133,-122.912486,CARIBOO RD,BURNABY,PDO,2018,2
49.209412,-122.989416,CARSON ST,BURNABY,PDO,2018,2
49.264389,-122.990721,DOUGLAS RD,BURNABY,PDO,2018,2
49.282808,-122.95335,DUTHIE AVE,BURNABY,PDO,2018,2
49.216118,-122.955351,EDMONDS ST,BURNABY,PDO,2018,2
49.252541,-122.900709,ERICKSON DR,BURNABY,PDO,2018,2
49.263415,-122.984011,GORING ST,BURNABY,PDO,2018,2
49.28101,-123.001684,HASTINGS ST,BURNABY,PDO,2018,2
49.263917,-123.018876,HENNING DR,BURNABY,PDO,2018,2
49.221919,-122.989155,IMPERIAL ST,BURNABY,PDO,2018,2
49.213823,-122.973365,NEVILLE ST,BURNABY,PDO,2018,2
49.191606,-122.990797,NORTH FRASER WAY,BURNABY,PDO,2018,2
49.259192,-123.008148,STILL CREEK DR,BURNABY,PDO,2018,2
49.27298,-123.000127,WESTLAWN DR,BURNABY,PDO,2018,2
49.213678,-122.956802,18TH AVE,BURNABY,PDO,2018,3
49.225187,-122.995273,BENNETT ST,BURNABY,PDO,2018,3
49.215936,-122.972038,GILLEY AVE,BURNABY,PDO,2018,3
49.224296,-122.986742,KINGSWAY,BURNABY,PDO,2018,3
49.229053,-123.001328,KINGSWAY,BURNABY,PDO,2018,3
49.252701,-122.892914,NORTH RD,BURNABY,PDO,2018,3
49.233203,-122.986712,OAKMOUNT CRES,BURNABY,PDO,2018,3
49.228273,-123.012646,PATTERSON AVE,BURNABY,PDO,2018,3
49.279926,-122.92027,UNIVERSITY DR,BURNABY,PDO,2018,3
49.227644,-122.997061,KINGSWAY,BURNABY,PDO,2018,4
49.247908,-122.948812,PHILLIPS AVE,BURNABY,PDO,2018,4
49.283942,-123.003075,WILLINGDON AVE,BURNABY,PDO,2018,4
49.230008,-123.004186,KINGSWAY,BURNABY,PDO,2018,6
49.230794,-122.905693,10TH AVE,BURNABY,PDO,2019,1
49.215897,-122.937989,12TH AVE,BURNABY,PDO,2019,1
49.231555,-122.908998,12TH AVE,BURNABY,PDO,2019,1
49.216323,-122.940059,13TH AVE,BURNABY,PDO,2019,1
49.211508,-122.943138,15TH ST,BURNABY,PDO,2019,1
49.219184,-122.942553,16TH AVE,BURNABY,PDO,2019,1
49.213678,-122.956802,18TH AVE,BURNABY,PDO,2019,1
49.269366,-123.020566,1ST AVE,BURNABY,PDO,2019,1
49.220118,-122.92906,6TH ST,BURNABY,PDO,2019,1
49.281948,-123.010038,ALBERT ST,BURNABY,PDO,2019,1
49.21935,-122.966487,ARCOLA ST,BURNABY,PDO,2019,1
49.231026,-122.912704,ARMSTRONG AVE,BURNABY,PDO,2019,1
49.220182,-122.953818,BALMORAL ST,BURNABY,PDO,2019,1
49.289592,-122.927642,BARNET RD,BURNABY,PDO,2019,1
49.259069,-122.914656,BAXTER PL,BURNABY,PDO,2019,1
49.228308,-123.010163,BERESFORD ST,BURNABY,PDO,2019,1
49.23056,-122.947371,BERKLEY ST,BURNABY,PDO,2019,1
49.287138,-122.980996,BESSBOROUGH DR,BURNABY,PDO,2019,1
49.287376,-122.993337,BESSBOROUGH DR,BURNABY,PDO,2019,1
49.204033,-122.966792,BEVAN ST,BURNABY,PDO,2019,1
49.224217,-122.9977,BONSOR AVE,BURNABY,PDO,2019,1
49.230136,-123.023524,BOUNDARY RD,BURNABY,PDO,2019,1
49.272553,-123.023433,BOUNDARY RD,BURNABY,PDO,2019,1
49.268239,-122.986517,BRAELAWN DR,BURNABY,PDO,2019,1
49.225932,-122.967771,BRANTFORD AVE,BURNABY,PDO,2019,1
49.229063,-122.967772,BRANTFORD AVE,BURNABY,PDO,2019,1
49.250365,-122.919017,BRIGHTON AVE,BURNABY,PDO,2019,1
49.267095,-122.975335,BUCHANAN ST,BURNABY,PDO,2019,1
49.2671,-122.977099,BUCHANAN ST,BURNABY,PDO,2019,1
49.233359,-122.956474,BUCKINGHAM AVE,BURNABY,PDO,2019,1
49.229722,-122.956926,BUCKINGHAM DR,BURNABY,PDO,2019,1
49.224831,-122.990326,BURLINGTON AVE,BURNABY,PDO,2019,1
49.249624,-122.924108,BURNLAKE DR,BURNABY,PDO,2019,1
49.196989,-122.991052,BYRNE RD,BURNABY,PDO,2019,1
49.20266,-122.980715,BYRNE RD,BURNABY,PDO,2019,1
49.286532,-123.017347,CAMBRIDGE ST,BURNABY,PDO,2019,1
49.23901,-122.961494,CANADA WAY,BURNABY,PDO,2019,1
49.245779,-122.975211,CANADA WAY,BURNABY,PDO,2019,1
49.250003,-122.986153,CANADA WAY,BURNABY,PDO,2019,1
49.254674,-123.017441,CANADA WAY,BURNABY,PDO,2019,1
49.281053,-122.985635,CAPITOL DR,BURNABY,PDO,2019,1
49.248089,-122.900411,CARDSTON CRT,BURNABY,PDO,2019,1
49.239775,-122.907182,CARIBOO RD,BURNABY,PDO,2019,1
49.209403,-122.985722,CARSON ST,BURNABY,PDO,2019,1
49.249424,-122.943384,CHELSEA CRT,BURNABY,PDO,2019,1
49.284309,-122.958904,CLIFF AVE,BURNABY,PDO,2019,1
49.275204,-122.960715,CURTIS ST,BURNABY,PDO,2019,1
49.264435,-123.00739,DAWSON ST,BURNABY,PDO,2019,1
49.264459,-123.011438,DAWSON ST,BURNABY,PDO,2019,1
49.238783,-122.966069,DEER LAKE AVE,BURNABY,PDO,2019,1
49.233949,-122.967636,DEER LAKE DR,BURNABY,PDO,2019,1
49.242839,-122.974513,DEER LAKE PKY,BURNABY,PDO,2019,1
49.249493,-122.980868,DOUGLAS RD,BURNABY,PDO,2019,1
49.260468,-122.984313,DOUGLAS RD,BURNABY,PDO,2019,1
49.264389,-122.990721,DOUGLAS RD,BURNABY,PDO,2019,1
49.223903,-122.980765,DUFFERIN AVE,BURNABY,PDO,2019,1
49.227615,-122.980785,DUFFERIN AVE,BURNABY,PDO,2019,1
49.284654,-123.007198,DUNDAS ST,BURNABY,PDO,2019,1
49.274115,-122.97948,DUNLOP AVE,BURNABY,PDO,2019,1
49.268533,-122.953535,DUTHIE AVE,BURNABY,PDO,2019,1
49.221423,-122.946004,EDMONDS ST,BURNABY,PDO,2019,1
49.222376,-122.944227,EDMONDS ST,BURNABY,PDO,2019,1
49.225132,-122.939037,EDMONDS ST,BURNABY,PDO,2019,1
49.227085,-122.935384,EDMONDS ST,BURNABY,PDO,2019,1
49.25418,-122.957966,FIELDING CRT,BURNABY,PDO,2019,1
49.264553,-122.918976,FOREST GROVE DR,BURNABY,PDO,2019,1
49.27925,-123.012837,FRANCES ST,BURNABY,PDO,2019,1
49.280747,-122.994667,GAMMA AVE,BURNABY,PDO,2019,1
49.215936,-122.972038,GILLEY AVE,BURNABY,PDO,2019,1
49.1931,-122.968536,GLENWOOD DR,BURNABY,PDO,2019,1
49.282405,-122.989168,GLYNDE AVE,BURNABY,PDO,2019,1
49.263415,-122.984011,GORING ST,BURNABY,PDO,2019,1
49.250934,-122.947651,GOVERNMENT RD,BURNABY,PDO,2019,1
49.246515,-122.904924,GOVERNMENT ST,BURNABY,PDO,2019,1
49.258133,-123.021842,GRANDVIEW HWY ONRAMP,BURNABY,PDO,2019,1
49.232861,-123.009951,GRANGE ST,BURNABY,PDO,2019,1
49.2707,-122.972867,GRANT ST,BURNABY,PDO,2019,1
49.276419,-122.965828,GROVE AVE,BURNABY,PDO,2019,1
49.267983,-122.971425,HALIFAX ST,BURNABY,PDO,2019,1
49.251929,-122.987934,HARDWICK ST,BURNABY,PDO,2019,1
49.231479,-122.996794,HARLEY CRT,BURNABY,PDO,2019,1
49.280338,-122.974523,HASTINGS ST,BURNABY,PDO,2019,1
49.280431,-122.957812,HASTINGS ST,BURNABY,PDO,2019,1
49.281021,-123.004505,HASTINGS ST,BURNABY,PDO,2019,1
49.281051,-123.015218,HASTINGS ST,BURNABY,PDO,2019,1
49.281443,-122.980925,HOLDOM AVE,BURNABY,PDO,2019,1
49.225881,-122.952922,HUMPHRIES AVE,BURNABY,PDO,2019,1
49.221919,-122.984013,IMPERIAL ST,BURNABY,PDO,2019,1
49.22192,-122.982359,IMPERIAL ST,BURNABY,PDO,2019,1
49.221931,-122.991093,IMPERIAL ST,BURNABY,PDO,2019,1
49.221945,-122.969297,IMPERIAL ST,BURNABY,PDO,2019,1
49.221948,-123.014385,IMPERIAL ST,BURNABY,PDO,2019,1
49.227251,-122.95094,IMPERIAL ST,BURNABY,PDO,2019,1
49.259297,-123.017823,INGLETON AVE,BURNABY,PDO,2019,1
49.282243,-123.018607,INGLETON AVE,BURNABY,PDO,2019,1
49.215628,-122.980143,IRMIN ST,BURNABY,PDO,2019,1
49.234395,-123.017032,JERSEY AVE,BURNABY,PDO,2019,1
49.209863,-123.019866,JOFFRE AVE,BURNABY,PDO,2019,1
49.227533,-123.010271,KATHLEEN AVE,BURNABY,PDO,2019,1
49.207613,-122.975756,KEITH ST,BURNABY,PDO,2019,1
49.248808,-123.016346,KINCAID ST,BURNABY,PDO,2019,1
49.228347,-123.005383,KINGSBOROUGH ST,BURNABY,PDO,2019,1
49.262646,-122.97894,KINGSLAND DR,BURNABY,PDO,2019,1
49.218431,-122.95845,KINGSWAY,BURNABY,PDO,2019,1
49.225198,-122.989547,KINGSWAY,BURNABY,PDO,2019,1
49.22686,-122.994656,KINGSWAY,BURNABY,PDO,2019,1
49.230951,-123.007068,KINGSWAY,BURNABY,PDO,2019,1
49.232698,-123.017821,KINGSWAY,BURNABY,PDO,2019,1
49.27159,-122.954225,KITCHENER ST,BURNABY,PDO,2019,1
49.260574,-122.963226,KNEALE PL,BURNABY,PDO,2019,1
49.222494,-122.985977,LANE ST,BURNABY,PDO,2019,1
49.229035,-122.961325,LEIBLY AVE,BURNABY,PDO,2019,1
49.254155,-122.933389,LOUGHEED HWY,BURNABY,PDO,2019,1
49.265838,-123.018918,LOUGHEED HWY,BURNABY,PDO,2019,1
49.265932,-123.018917,LOUGHEED HWY,BURNABY,PDO,2019,1
49.266225,-123.011563,LOUGHEED HWY,BURNABY,PDO,2019,1
49.266434,-123.007399,LOUGHEED HWY,BURNABY,PDO,2019,1
49.226156,-122.955637,MALVERN AVE,BURNABY,PDO,2019,1
49.251746,-122.922318,MANSON CRT,BURNABY,PDO,2019,1
49.207022,-122.992288,MARINE DR,BURNABY,PDO,2019,1
49.219799,-122.942363,MARY AVE,BURNABY,PDO,2019,1
49.238103,-122.953663,MAYVIEW CIRCLE,BURNABY,PDO,2019,1
49.222829,-123.006981,MAYWOOD ST,BURNABY,PDO,2019,1
49.228316,-123.00408,MCKAY AVE,BURNABY,PDO,2019,1
49.211114,-122.973377,MCKEE ST,BURNABY,PDO,2019,1
49.245199,-122.895542,MILLBROOK LANE,BURNABY,PDO,2019,1
49.257698,-122.910636,MIRA PL,BURNABY,PDO,2019,1
49.242998,-123.004191,MOSCROP ST,BURNABY,PDO,2019,1
49.274763,-123.012889,NAPIER ST,BURNABY,PDO,2019,1
49.213823,-122.973365,NEVILLE ST,BURNABY,PDO,2019,1
49.201857,-123.020652,NORTH FRASER WAY,BURNABY,PDO,2019,1
49.243515,-122.892624,NORTH RD,BURNABY,PDO,2019,1
49.252701,-122.892914,NORTH RD,BURNABY,PDO,2019,1
49.256144,-122.893133,NORTH RD,BURNABY,PDO,2019,1
49.264326,-122.893188,NORTH RD,BURNABY,PDO,2019,1
49.285447,-122.992803,OXFORD ST,BURNABY,PDO,2019,1
49.220738,-122.987006,PALM AVE,BURNABY,PDO,2019,1
49.275553,-122.996157,PARKER ST,BURNABY,PDO,2019,1
49.27565,-123.012899,PARKER ST,BURNABY,PDO,2019,1
49.275664,-123.015277,PARKER ST,BURNABY,PDO,2019,1
49.208431,-122.975382,PATRICK ST,BURNABY,PDO,2019,1
49.212122,-122.989397,PORTLAND ST,BURNABY,PDO,2019,1
49.21891,-122.973518,RANDOLPH AVE,BURNABY,PDO,2019,1
49.258381,-122.987898,REGENT ST,BURNABY,PDO,2019,1
49.266001,-123.006007,ROSSER AVE,BURNABY,PDO,2019,1
49.267753,-123.005993,ROSSER AVE,BURNABY,PDO,2019,1
49.241029,-122.973027,ROWAN AVE,BURNABY,PDO,2019,1
49.207211,-122.988453,ROYAL OAK AVE,BURNABY,PDO,2019,1
49.213465,-122.988478,ROYAL OAK AVE,BURNABY,PDO,2019,1
49.214384,-122.988477,ROYAL OAK AVE,BURNABY,PDO,2019,1
49.214838,-123.002003,RUMBLE ST,BURNABY,PDO,2019,1
49.220322,-122.978939,RUSSELL AVE,BURNABY,PDO,2019,1
49.21775,-122.957522,SALISBURY AVE,BURNABY,PDO,2019,1
49.21713,-122.980317,SIDLEY ST,BURNABY,PDO,2019,1
49.277009,-122.907428,SLOPES MEWS,BURNABY,PDO,2019,1
49.233677,-123.019908,SMITH AVE,BURNABY,PDO,2019,1
49.207805,-122.965689,SOUTHWYNDE AVE,BURNABY,PDO,2019,1
49.228368,-122.964749,SPERLING AVE,BURNABY,PDO,2019,1
49.278664,-122.964655,SPERLING AVE,BURNABY,PDO,2019,1
49.264097,-122.987532,SPRINGER AVE,BURNABY,PDO,2019,1
49.224713,-122.974736,ST CHARLES PL,BURNABY,PDO,2019,1
49.210983,-122.961029,STATION HILL DR,BURNABY,PDO,2019,1
49.259192,-123.008148,STILL CREEK DR,BURNABY,PDO,2019,1
49.260195,-123.01169,STILL CREEK DR,BURNABY,PDO,2019,1
49.211822,-122.954409,STRIDE AVE,BURNABY,PDO,2019,1
49.266776,-122.965913,SUMAS DR,BURNABY,PDO,2019,1
49.211626,-123.014081,SUNCREST DR,BURNABY,PDO,2019,1
49.249162,-122.979002,SUNSET ST,BURNABY,PDO,2019,1
49.222698,-123.006077,TELFORD AVE,BURNABY,PDO,2019,1
49.1971,-122.958919,THORNE AVE,BURNABY,PDO,2019,1
49.255854,-122.920741,THUNDERBIRD CRES,BURNABY,PDO,2019,1
49.277785,-122.958102,UNION ST,BURNABY,PDO,2019,1
49.277695,-122.905193,UNIVERSITY CRES,BURNABY,PDO,2019,1
49.278447,-122.904263,UNIVERSITY CRES,BURNABY,PDO,2019,1
49.279512,-122.905467,UNIVERSITY CRES,BURNABY,PDO,2019,1
49.27974,-122.909867,UNIVERSITY CRES,BURNABY,PDO,2019,1
49.277892,-122.90994,UNIVERSITY HIGH ST,BURNABY,PDO,2019,1
49.276435,-122.990363,VENABLES ST,BURNABY,PDO,2019,1
49.276645,-123.021882,VENABLES ST,BURNABY,PDO,2019,1
49.218497,-122.986318,VICTORY ST,BURNABY,PDO,2019,1
49.243687,-122.997971,WAYBURNE DR,BURNABY,PDO,2019,1
49.244583,-122.998144,WAYBURNE DR,BURNABY,PDO,2019,1
49.232165,-122.948584,WELSLEY DR,BURNABY,PDO,2019,1
49.273982,-122.998274,WESTLAWN DR,BURNABY,PDO,2019,1
49.283056,-123.003103,WILLINGDON AVE,BURNABY,PDO,2019,1
49.229672,-123.009443,WILSON AVE,BURNABY,PDO,2019,1
49.269773,-122.961469,WINCH ST,BURNABY,PDO,2019,1
49.24997,-122.954021,WINSTON ST,BURNABY,PDO,2019,1
49.257282,-122.963421,WINSTON ST,BURNABY,PDO,2019,1
49.219472,-122.931461,12TH AVE,BURNABY,PDO,2019,2
49.21692,-122.946823,16TH AVE,BURNABY,PDO,2019,2
49.281594,-123.023387,BOUNDARY RD,BURNABY,PDO,2019,2
49.272503,-122.967732,CHARLES ST,BURNABY,PDO,2019,2
49.264474,-123.013289,DAWSON ST,BURNABY,PDO,2019,2
49.25549,-122.932535,ENTERPRISE ST,BURNABY,PDO,2019,2
49.24111,-122.957351,GLENCARIN DR,BURNABY,PDO,2019,2
49.270707,-122.978396,GRANT ST,BURNABY,PDO,2019,2
49.218419,-122.95662,KINGSWAY,BURNABY,PDO,2019,2
49.224296,-122.986742,KINGSWAY,BURNABY,PDO,2019,2
49.254185,-123.021305,LAUREL ST,BURNABY,PDO,2019,2
49.266428,-123.001746,LOUGHEED HWY,BURNABY,PDO,2019,2
49.257089,-122.991225,MANOR ST,BURNABY,PDO,2019,2
49.229805,-122.99151,MARLBOROUGH AVE,BURNABY,PDO,2019,2
49.22738,-123.00506,MCKAY AVE,BURNABY,PDO,2019,2
49.257484,-122.977654,NORLAND AVE,BURNABY,PDO,2019,2
49.247046,-122.892818,NORTH RD,BURNABY,PDO,2019,2
49.247908,-122.948812,PHILLIPS AVE,BURNABY,PDO,2019,2
49.219772,-122.95754,SALISBURY AVE,BURNABY,PDO,2019,2
49.224871,-123.006394,SILVER AVE,BURNABY,PDO,2019,2
49.227623,-123.002106,STATION ST,BURNABY,PDO,2019,2
49.261732,-123.004913,STILL CREEK DR,BURNABY,PDO,2019,2
49.261809,-123.002392,STILL CREEK DR,BURNABY,PDO,2019,2
49.187782,-122.971438,WIGGINS ST,BURNABY,PDO,2019,2
49.24964,-123.004243,WILLINGDON AVE,BURNABY,PDO,2019,2
49.267051,-122.963184,WOODVALE CRES,BURNABY,PDO,2019,2
49.256294,-123.006613,DOMINION ST,BURNABY,PDO,2019,3
49.252541,-122.900709,ERICKSON DR,BURNABY,PDO,2019,3
49.248192,-123.00841,SANDERSON WAY,BURNABY,PDO,2019,3
49.227644,-122.997061,KINGSWAY,BURNABY,PDO,2019,4
49.279926,-122.92027,UNIVERSITY DR,BURNABY,PDO,2019,4
49.225358,-123.002431,CENTRAL BLVD,BURNABY,PDO,2019,5
49.230794,-122.905693,10TH AVE,BURNABY,PDO,2020,1
49.211116,-122.94441,11TH AVE,BURNABY,PDO,2020,1
49.202392,-122.96291,12TH AVE,BURNABY,PDO,2020,1
49.218883,-122.938374,14TH AVE,BURNABY,PDO,2020,1
49.221361,-122.932298,14TH AVE,BURNABY,PDO,2020,1
49.268479,-123.021859,2ND AVE,BURNABY,PDO,2020,1
49.286557,-122.952423,BAYVIEW DR,BURNABY,PDO,2020,1
49.218969,-122.983986,BERESFORD ST,BURNABY,PDO,2020,1
49.219531,-122.986825,BERESFORD ST,BURNABY,PDO,2020,1
49.225845,-123.004744,BERESFORD ST,BURNABY,PDO,2020,1
49.269223,-122.998526,BRENTLAWN DR,BURNABY,PDO,2020,1
49.259396,-122.953705,BRIDGEWOOD DR,BURNABY,PDO,2020,1
49.251719,-122.918981,BRIGHTON AVE,BURNABY,PDO,2020,1
49.230546,-122.956732,BUCKINGHAM DR,BURNABY,PDO,2020,1
49.225858,-122.973789,BURNS ST,BURNABY,PDO,2020,1
49.224349,-122.941331,CANADA WAY,BURNABY,PDO,2020,1
49.230651,-122.948915,CANADA WAY,BURNABY,PDO,2020,1
49.239473,-122.963208,CANADA WAY,BURNABY,PDO,2020,1
49.254589,-123.006807,CANADA WAY,BURNABY,PDO,2020,1
49.254674,-123.017441,CANADA WAY,BURNABY,PDO,2020,1
49.248511,-122.901977,CARRIGAN CRT,BURNABY,PDO,2020,1
49.222882,-122.997391,CENTRAL BLVD,BURNABY,PDO,2020,1
49.272495,-122.963382,CHARLES ST,BURNABY,PDO,2020,1
49.212914,-122.973342,CLINTON ST,BURNABY,PDO,2020,1
49.256133,-122.985689,DOMINION ST,BURNABY,PDO,2020,1
49.256147,-122.99117,DOMINION ST,BURNABY,PDO,2020,1
49.257232,-122.982722,DOUGLAS RD,BURNABY,PDO,2020,1
49.223903,-122.980765,DUFFERIN AVE,BURNABY,PDO,2020,1
49.220392,-122.947927,EDMONDS ST,BURNABY,PDO,2020,1
49.225132,-122.939037,EDMONDS ST,BURNABY,PDO,2020,1
49.284517,-123.020951,ESMOND AVE,BURNABY,PDO,2020,1
49.24511,-123.013919,FIR ST,BURNABY,PDO,2020,1
49.264553,-122.918976,FOREST GROVE DR,BURNABY,PDO,2020,1
49.248149,-122.996186,GARDEN GROVE DR,BURNABY,PDO,2020,1
49.283119,-123.014162,GILMORE AVE,BURNABY,PDO,2020,1
49.250902,-122.936447,GOVERNMENT RD,BURNABY,PDO,2020,1
49.232861,-123.009951,GRANGE ST,BURNABY,PDO,2020,1
49.267969,-122.950178,HALIFAX ST,BURNABY,PDO,2020,1
49.28876,-122.988122,HARBOUR VIEW RD,BURNABY,PDO,2020,1
49.280337,-122.976209,HASTINGS ST,BURNABY,PDO,2020,1
49.281037,-123.010039,HASTINGS ST,BURNABY,PDO,2020,1
49.281068,-123.017451,HASTINGS ST,BURNABY,PDO,2020,1
49.228318,-122.996038,HAZEL ST,BURNABY,PDO,2020,1
49.212686,-122.967347,HEDLEY AVE,BURNABY,PDO,2020,1
49.288372,-122.981353,HIGHFIELD DR,BURNABY,PDO,2020,1
49.272299,-122.981144,HOLDOM AVE,BURNABY,PDO,2020,1
49.249509,-122.90705,HORNE ST,BURNABY,PDO,2020,1
49.219385,-122.945049,HUMPHRIES AVE,BURNABY,PDO,2020,1
49.220257,-123.011261,HURST ST,BURNABY,PDO,2020,1
49.221948,-122.99496,IMPERIAL ST,BURNABY,PDO,2020,1
49.248808,-123.016346,KINCAID ST,BURNABY,PDO,2020,1
49.218419,-122.95662,KINGSWAY,BURNABY,PDO,2020,1
49.227644,-122.997061,KINGSWAY,BURNABY,PDO,2020,1
49.230951,-123.007068,KINGSWAY,BURNABY,PDO,2020,1
49.232772,-123.014159,KINGSWAY,BURNABY,PDO,2020,1
49.266225,-123.011563,LOUGHEED HWY,BURNABY,PDO,2020,1
49.266428,-123.001746,LOUGHEED HWY,BURNABY,PDO,2020,1
49.265418,-123.008772,MADISON AVE,BURNABY,PDO,2020,1
